dataset,filename,start,end,useful
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch3_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch8_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch17_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch3_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch16_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch11_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch11_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch17_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch6_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch23_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch10_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch10_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch16_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch3_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch10_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch17_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch11_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch16_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch25_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch5_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch10_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch16_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch16_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch10_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch0_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch17_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch17_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch23_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch8_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch10_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch16_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch11_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch11_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch18_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch0_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch20_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch19_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch5_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch20_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch8_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch18_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch3_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch20_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch18_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch6_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch26_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch18_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch18_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch20_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch0_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch0_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch21_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch19_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch1_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch0_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch18_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch4_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch3_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch6_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch3_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch8_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch19_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch6_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch6_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch3_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch21_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch9_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch8_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch6_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch19_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch3_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch21_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch2_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch8_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch6_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch6_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch8_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch12_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch7_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch0_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch5_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch0_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch14_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch15_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch13_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch21_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch0_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch5_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch5_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch19_cell0,,,
20090512_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch12_cell0,,,
